Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Yearly_equip_failure,Age,Income,Email,Contacts,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Contract_One year,Contract_Two Year,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,InternetService_Fiber Optic,TechSupport_Yes,StreamingTV_Yes,PaperlessBilling_Yes,Techie_Yes,Area_Suburban,Area_Urban
5.102909007804593,201.30224569613375,914.2979979785016,10.603984395386291,0.0,52.80978731782696,86313.77707111464,11.590434029147689,0.0,2.3523914927130782,2.3523914927130782,3.0,3.676195746356539,2.676195746356539,3.676195746356539,3.676195746356539,4.323804253643461,True,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True
14.410398693623192,166.80052562919093,1779.00144829726,7.370510664329201,0.0,70.17208680951845,118880.222541362,9.236546625851874,2.4408633435370315,4.0,3.0,3.4408633435370315,3.4408633435370315,3.0,2.881726687074063,3.0,3.322590030611095,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,True,False
58.94313,182.447,5193.997651,11.19586,1.0,35.0,163082.1,6.0,0.0,3.0,3.0,3.0,2.0,6.0,3.0,4.0,5.0,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True
57.20402,114.9976,4994.314339,10.83731,2.0,19.0,56177.48,14.0,0.0,3.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True
64.49513,152.4579,6309.663687,7.991076,0.0,19.0,16897.23,16.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False
10.859378897705948,146.86318118440346,1585.3612766793906,7.840876188824364,0.0,68.81539051890228,71716.59000164884,12.552662267776748,1.447337732223252,3.447337732223252,3.552662267776748,2.447337732223252,3.105324535553496,4.447337732223252,3.0,3.552662267776748,3.0,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False
6.035737465,179.947583,795.4957358,12.66717474,0.0,62.0,11217.96,15.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
71.36133,235.1591,6528.295974,11.34395,0.0,40.0,85066.22,9.0,0.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True
19.14395,112.4844,1649.813925,11.45158,0.0,74.0,6703.29,9.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
2.250238,240.1149,693.3489139,9.733557,0.0,83.0,42800.66,17.0,2.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
3.229988757414181,214.1668668785453,1262.9672027816116,9.54514531745548,0.0,79.1688168085651,42539.49383707775,13.912800800407862,4.564004002039309,1.3487967983685532,1.2615975987764148,2.174398399184277,3.0871991995921384,3.0,3.2615975987764148,2.174398399184277,2.348796798368553,True,False,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False
61.27483,169.9447,5430.887513,12.72561,0.0,24.0,73912.54,15.0,1.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False
13.262,222.6654,1623.298167,8.178814,0.0,85.0,42504.3,15.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False
55.20008,182.4833,4826.319401,13.54337,0.0,31.0,2682.63,7.0,0.0,3.0,4.0,1.0,5.0,2.0,3.0,4.0,4.0,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True
4.135515169,117.485813,776.4780765,11.56147327,0.0,34.0,13378.22,15.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,True,False,False,True,False,False,False,True,False,False,True,True,False,True,True,False,True,False
57.74783,147.4421,5082.031319,12.05531,0.0,25.0,27052.82,11.0,0.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True
9.570389463653932,197.3463473470287,1503.8574837100616,9.352272786289683,0.7081328229636003,28.880413779982792,40953.6049276939,12.1674687081456,0.7081328229636003,3.167468708145599,3.2918671770364,3.2918671770364,3.0,3.0,3.0,4.7081328229636,4.0,False,False,False,True,True,False,True,False,False,True,False,True,True,True,True,False,False,True
69.97948,139.965,6545.565039,7.402994,0.0,27.0,89539.21,19.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
7.793733508,152.502178,1097.703155,10.93898196,0.0,60.0,49693.17,12.0,1.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True
13.31283015,214.966286,1546.673637,13.78001485,0.0,60.0,9966.89,11.0,0.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True
1.7009548357468938,195.03419126622796,769.1458255829906,12.394139272141317,0.0,61.23187380695028,60170.628001887766,12.209106801985794,1.6977232995035516,2.0,2.3022767004964484,2.697723299503552,3.395446599007103,3.697723299503552,3.604553400992897,3.697723299503552,4.0,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True
12.55438733,270.160419,2312.167935,10.80087066,0.0,33.0,4297.28,13.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False
40.77723,142.5007,4121.283443,16.61878,1.0,69.0,37477.74,13.0,0.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
45.19194,172.4742,3921.432791,8.098401,0.0,58.0,20991.61,11.0,1.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False
20.98243458092992,212.7981109306114,2380.047089404894,7.918296609143258,1.1732478365673251,41.77196538507721,38114.22043774689,15.826752163432674,1.5866239182836628,3.586623918283663,4.173247836567326,3.1732478365673256,3.586623918283663,4.413376081716337,2.8267521634326744,3.0,3.0,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True
8.285158,277.6513,1824.879678,10.98759,0.0,32.0,36377.21,10.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True
6.991488479201809,183.99181265081063,1377.3474655176635,10.574463511678632,0.0,67.95621981785077,21585.716934267675,10.713660283112151,0.7136602831121538,3.0,3.0,3.0,3.0,2.7136602831121537,2.2863397168878463,2.7136602831121537,3.0,True,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True
69.68705,207.6094,6205.48799,11.22426,0.0,37.0,17952.0,11.0,1.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True
70.31022,162.5299,6074.151439,16.4022,0.0,81.0,15263.7,8.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
2.616920528470299,214.4812832104973,805.1323449829528,8.015931326052083,0.3012219061370382,54.518328592055575,4206.582885619776,10.15061095306852,1.0,3.6987780938629617,4.548167140794442,4.548167140794442,5.0,2.6987780938629617,3.849389046931481,3.849389046931481,3.150610953068519,True,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False
3.831258113072725,162.0521484256068,1038.961203965272,10.993244363413137,0.0,59.947152936006354,15899.663359205915,13.0,0.0528470639936452,3.894305872012709,3.0,3.894305872012709,1.211388255974581,4.841458808019064,2.1056941279872907,2.0,2.1056941279872907,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,True
14.47965,192.4404,1617.050793,11.78952,2.0,42.0,26577.44,13.0,1.0,5.0,5.0,2.0,5.0,1.0,5.0,4.0,4.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
23.32691904,139.987503,2649.830017,10.03906526,0.0,49.0,20896.4,11.0,3.0,4.0,5.0,4.0,3.0,6.0,3.0,2.0,3.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True
16.16886,270.1604,2657.509636,9.331181,1.0,18.0,2995.33,3.0,1.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
13.14070245,137.469817,1577.015173,13.25666082,0.0,83.0,23687.02,14.0,0.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
4.414459749567183,158.44910206691608,1064.4745326897796,7.002993144529393,1.0,72.38271621186655,21548.53676302689,11.943639249078291,0.8427267918202846,2.8427267918202848,2.0,2.0,4.157273208179715,2.3145464163594305,2.1572732081797152,3.8427267918202848,3.6854535836405695,True,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,False,True
60.81740688488985,233.77138144459468,6034.641902266437,6.874789733845047,0.3139088460565131,66.95491692619157,74406.1877521667,14.883453076339078,1.3721823078869737,3.0,3.0,2.6278176921130263,4.313908846056513,3.3721823078869737,4.0,3.686091153943487,3.686091153943487,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,False,True
1.815836226,179.947583,369.7619068,8.397331803,0.0,77.0,36121.33,15.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
51.21873,212.6228,5388.100592,8.413749,0.0,45.0,13722.8,5.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False
10.92718,179.9656,1203.774277,13.14072,1.0,41.0,18247.04,12.0,1.0,4.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
4.542824989277749,158.54160326760191,1062.6675871876823,8.172693485533824,0.0,39.95733776073679,20761.47049947526,9.421436067720643,0.5785639322793544,4.0,3.0,4.0,3.0,4.0,3.264308203161937,3.0,3.5785639322793545,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True
1.365304,210.127,1093.192377,11.2124,0.0,20.0,26435.11,11.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
2.620564741944143,267.39761736258833,956.222973607101,4.948133093843941,0.0,36.327256224777656,57832.30230331581,12.548892564840829,1.387223141210207,3.225553717579586,2.6127768587897933,3.225553717579586,4.612776858789793,2.774446282420414,3.612776858789793,4.2255537175795865,4.2255537175795865,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False
9.260977,114.9728,1012.08426,10.64089,0.0,57.0,28008.97,8.0,1.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
69.07545,172.4705,6385.746999,8.759984,0.0,50.0,21531.67,11.0,0.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
7.895618,154.9618,1460.696574,8.927855,1.0,58.0,20358.54,11.0,2.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False
7.66145013948113,148.36703147469908,1048.5679763035505,10.535444682943396,0.0,32.81470063707443,38475.79539258339,11.569281434290785,1.2153592828546085,3.2153592828546085,3.2153592828546085,3.2153592828546085,4.784640717145392,3.784640717145392,2.7846407171453915,3.3539221514361746,4.2153592828546085,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False,False,False
8.92482763830328,181.4707627546209,1468.3794895480132,10.97144057807716,0.7990375691738696,41.19855635376081,44201.60622170293,15.20096243082613,1.0,3.600481215413065,3.2009624308261304,3.0,3.3995187845869346,4.0,4.0,3.600481215413065,3.600481215413065,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,False,False,True
7.088037168864025,175.42128954932113,1028.6652107686557,8.875839424278293,0.3922372312565755,56.40959475607247,7036.803197411909,10.568948925026302,0.784474462513151,4.431051074973698,3.431051074973698,4.431051074973698,3.3922372312565754,3.784474462513151,3.8232883062302734,5.215525537486849,3.0,False,False,True,True,False,False,False,False,True,False,True,True,True,False,True,True,False,False
4.065555679,159.965008,640.3809858,7.48309773,1.0,39.0,15638.87,13.0,0.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False
16.33358178751533,148.110941913096,2029.7596374645168,11.085043734200998,0.3909174268411622,45.45504561046974,63262.464313107695,11.827247719476514,0.6090825731588377,3.6090825731588376,3.6090825731588376,3.6090825731588376,3.2181651463176757,4.609082573158838,3.6090825731588376,2.0,4.0,True,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,True,False
69.80263,112.4551,5797.577084,11.24519,1.0,53.0,16959.6,12.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
53.02997,159.9512,4571.59639,7.146126,0.0,39.0,80790.57,14.0,0.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,False
1.805094,92.5018,505.1435902,9.31867,1.0,22.0,53008.8,14.0,1.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True
62.44603,169.9741,5432.427022,7.865494,0.0,51.0,17235.21,17.0,0.0,5.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
1.084656113,147.478341,261.1185652,6.048302665,1.0,41.0,10299.94,13.0,0.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
5.532048391380213,179.32283260144007,672.7749873289762,8.64386464063868,0.5688127364338729,57.47725851161943,27124.57389345567,9.706438209301618,0.0,4.0,3.568812736433873,4.0,3.1376254728677457,3.8623745271322543,3.0,2.0,3.1376254728677457,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True
10.70906167593421,203.551572204386,1680.5251265856837,11.097647513522212,0.5568726546770855,75.64691017984372,91140.85833014431,11.8981085827396,0.4431273453229145,4.1137453093541705,3.6706179640312566,3.227490618708342,3.0,3.3293820359687434,3.0,3.556872654677085,5.443127345322915,True,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,False,False
19.58895462,139.983006,2323.477681,10.55414085,0.0,21.0,28727.43,11.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True
61.75654,102.4746,5237.396005,8.458751,1.0,89.0,12747.26,12.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
55.70433,142.4827,5291.716803,9.224662,1.0,85.0,23206.42,13.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
16.39747,129.9621,2207.805016,16.12913,1.0,30.0,19498.34,11.0,0.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,6.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
4.431081333242124,127.64464617443846,548.6137156363392,6.76943287686325,0.0,65.11786827464894,28954.55881358719,11.02143059539072,0.989284702304641,3.9785694046092814,3.0,3.989284702304641,3.0214305953907177,2.0,3.0,3.010715297695359,4.0,True,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True
3.147832,159.9642,562.8048829,6.776805,1.0,66.0,19161.27,9.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True
54.24636,149.9913,4874.991387,12.16038,1.0,77.0,16257.75,11.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
70.60888833081025,241.01969350274092,6378.167282302533,11.599664600155135,0.0,75.70678339928,23094.752043371776,8.439824901080009,0.4398249010800095,3.146608300360003,3.439824901080009,4.0,4.853391699639997,2.146608300360003,2.2932166007200063,3.146608300360003,4.0,True,False,False,True,True,False,False,False,True,False,False,True,True,True,True,False,True,False
3.0577783936672844,201.0690228953104,903.6165232971384,7.1236269561335135,0.0,53.219303433775806,20042.121004861907,12.951192747919976,1.0,2.21952290083201,2.21952290083201,4.0,3.0,3.6097614504160047,2.6097614504160047,4.609761450416005,2.6097614504160047,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,False,False,True
59.46448,94.97283,5530.990602,7.881495,0.0,25.0,27034.63,13.0,2.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,3.0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
10.524059037173751,212.18965146706725,1526.9365190660465,13.395633037135983,1.0,40.23969023324109,22144.82116413574,12.63382232563393,1.4084555814084827,4.408455581408482,4.0,3.5915444185915173,4.0,2.225366744225448,4.0,4.591544418591518,4.183088837183035,True,False,True,False,False,True,False,False,False,False,True,True,True,True,True,False,True,False
45.59475,159.9476,4652.920592,12.01345,0.0,19.0,23399.32,11.0,1.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
20.31446952,137.439154,1919.490397,13.47526316,0.0,40.0,100437.39,9.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
54.608007071975614,238.4423635134154,5572.588059699447,7.291875341345584,0.4173829418004733,39.356254137615146,67108.43839773072,11.669531767201892,1.1652341163990534,3.0,4.0,4.165234116399054,1.8347658836009464,4.0,2.8347658836009466,3.1652341163990534,2.417382941800473,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False
3.08799,159.9656,884.8222735,7.365321,1.0,34.0,37794.12,12.0,0.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,7.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
15.54691331,147.460067,1561.767949,7.423334085,0.0,19.0,15694.8,16.0,1.0,2.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True
9.608221719811969,175.75190130999903,1203.1203962559644,3.6666606733470175,0.0,69.07973284904196,5022.054829426681,9.909763597083236,1.3819527194166472,3.190976359708324,3.0,1.7639054388332944,2.190976359708324,3.809023640291677,2.381952719416647,3.381952719416647,3.190976359708324,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,False
8.033207897741804,223.19399371233916,1200.0094387698527,6.54968824688807,0.0,72.48495610917456,23212.421859733244,11.681795119462594,0.2979772354958437,2.5959544709916877,3.297977235495844,1.2979772354958437,3.702022764504156,3.5959544709916877,3.0,2.4040455290083127,2.297977235495844,True,False,False,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True
71.66705,152.4555,6715.662535,10.91065,0.0,46.0,27270.24,13.0,1.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,6.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
64.61283,192.4404,5808.222175,6.529769,0.0,21.0,59751.46,10.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
6.399021228588111,163.63482416911262,854.9248514948057,12.076194156090931,1.7625950912281834,61.204966268419525,58346.84360412567,9.0,2.881297545614092,2.356107363157725,3.1187024543859083,3.2374049087718166,4.118702454385908,2.881297545614092,4.118702454385908,2.2374049087718166,2.356107363157725,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True
64.95453,207.4811,5777.625223,8.272683,1.0,69.0,69369.55,8.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False
9.231083,192.4885,1066.382948,8.770303,0.0,32.0,10762.84,10.0,0.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False
9.590127882175702,186.7622665598629,1316.3376201312112,7.061769933731797,0.0497207763885929,26.552513012502665,70445.48985452608,12.0,0.0,3.0,2.950279223611407,3.049720776388593,3.049720776388593,4.0,3.900558447222814,2.0,3.0,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False
54.33951836354888,229.0546345028196,5163.625192093315,8.941706336453388,0.0,49.33202528657919,20022.99711170935,9.154148010789418,2.0513826702631395,3.4743086648684303,4.422925994605291,3.422925994605291,4.0,3.0513826702631395,3.948617329736861,4.47430866486843,4.0,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False,False,True
5.110718131,159.980465,579.4447417,13.12937988,0.0,81.0,24829.93,11.0,1.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True
63.43629,159.9875,5339.932352,9.211292,0.0,86.0,8206.64,11.0,0.0,3.0,3.0,2.0,2.0,4.0,5.0,3.0,3.0,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
60.9855,117.5152,5356.414043,7.784769,0.0,26.0,34619.03,6.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
6.099491012827816,140.2156020169075,1036.4789435664472,6.796053522532016,0.0,31.313435724145474,20749.821556137304,9.991472453205205,1.0,4.0,3.2203272118233786,4.110163605911689,3.0,4.0,2.2203272118233786,3.0,4.0,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True
5.6247767295787,163.24758845041038,867.6567894624404,10.540874440576028,0.0,56.38098324950833,27128.050895160817,12.396830541584723,1.2645536943898152,2.132276847194908,3.132276847194908,3.0,2.2645536943898152,3.7354463056101848,4.735446305610185,3.132276847194908,3.0,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,False,True
8.031261426616977,237.79299791005465,1249.8039450706833,8.507978912328294,0.0,54.07863528308996,31537.08727190537,11.76409415073013,0.3071215723033478,4.692878427696652,4.692878427696652,4.385756855393304,4.692878427696652,2.0,5.385756855393304,5.0,6.0,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,False
71.28653,142.4827,6597.676726,13.03031,1.0,51.0,55582.52,13.0,3.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
48.55882402941122,235.0051545522194,5254.722033055545,9.543889276272049,0.0,36.58038928704559,25122.6751868094,12.352337637465045,2.0,2.338084409366261,2.338084409366261,2.6761688187325228,2.985746771901216,4.0,1.6761688187325228,3.661915590633739,3.6761688187325223,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True
6.971587,207.6094,1090.821866,10.30722,0.0,44.0,19620.4,9.0,1.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
51.85047,149.9915,4794.939338,9.434311,0.0,41.0,25737.47,8.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False
15.426767732593946,217.79457943353367,2185.137471362772,12.02100685137895,0.0,62.297447865116695,10897.664588835674,14.872263248203035,1.9361316241015176,2.9361316241015176,3.9361316241015176,4.936131624101518,4.0,3.031934187949241,3.031934187949241,3.0,1.0638683758984822,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,True
3.761061,197.4702,1151.905186,9.320977,1.0,41.0,58940.98,10.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
17.826621675734764,191.14261267879832,2450.56111162119,12.936945272294544,0.0,40.53821956716342,70388.01609081759,13.5249153450396,0.0,4.508305115013199,4.508305115013199,4.7541525575066,3.5083051150131994,3.0,3.7541525575066,3.5083051150131994,4.0,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,False
9.197686,162.4676,1685.817734,11.84814,0.0,50.0,16585.68,12.0,0.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
9.312768,92.48802,983.5145753,14.01608,0.0,36.0,84405.81,13.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False
45.58799611482265,248.0763652396795,4963.7506669660415,11.672716491521172,0.0,28.35281841636727,38128.69592120122,13.327766166752207,0.1680584583119478,3.663883083376105,3.4958246250641563,3.0,3.0,4.168058458311948,3.0,3.0,3.831941541688052,True,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,True,True
54.02641,114.9728,4620.499985,9.39927,1.0,47.0,33999.88,10.0,0.0,4.0,3.0,5.0,3.0,6.0,2.0,4.0,3.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True
59.1407570664958,209.5354938860141,6001.392823608445,9.216453347580408,0.0,23.672778916716915,26450.50827942784,12.581805270820771,1.0,3.4181947291792287,2.6272920937688427,2.4181947291792287,4.209097364589614,3.7909026354103856,4.209097364589614,3.4181947291792287,3.2090973645896144,True,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,True
18.5303,220.1185,2157.669912,7.390473,0.0,32.0,25712.78,11.0,0.0,4.0,4.0,2.0,5.0,2.0,3.0,4.0,3.0,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,False,False
8.527084,252.6378,1322.914498,12.15104,1.0,60.0,21497.29,13.0,0.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,5.0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
56.19888,179.9476,5021.784914,8.86894,0.0,36.0,30967.78,12.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2.253077812,150.006987,534.5843758,13.18785324,1.0,25.0,113086.55,16.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
41.49765011846674,226.043661372281,4482.829208053273,7.715460356144496,1.0,66.87690919527884,55424.406530271954,7.182122833198026,1.0607076110660083,4.030353805533005,4.0,5.0,4.0,3.0,3.969646194466996,4.0,3.030353805533004,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True
